geo,indic_code,indicator,year,value
SE,GDEATHRT,Crude Death Rate,1995,10.6
SE,GDEATHRT,Crude Death Rate,1996,10.6
SE,GDEATHRT,Crude Death Rate,1997,10.6
SE,GDEATHRT,Crude Death Rate,1998,10.5
SE,GDEATHRT,Crude Death Rate,1999,10.7
SE,GDEATHRT,Crude Death Rate,2000,10.5
SE,GDEATHRT,Crude Death Rate,2001,10.5
SE,GDEATHRT,Crude Death Rate,2002,10.6
SE,GDEATHRT,Crude Death Rate,2003,10.4
SE,GDEATHRT,Crude Death Rate,2004,10.1
SE,GDEATHRT,Crude Death Rate,2005,10.2
SE,GDEATHRT,Crude Death Rate,2006,10.0
SE,GDEATHRT,Crude Death Rate,2007,10.0
SE,GDEATHRT,Crude Death Rate,2008,9.9
SE,GDEATHRT,Crude Death Rate,2009,9.7
SE,GDEATHRT,Crude Death Rate,2010,9.6
SE,GDEATHRT,Crude Death Rate,2011,9.5
SE,GDEATHRT,Crude Death Rate,2012,9.7
SE,GDEATHRT,Crude Death Rate,2013,9.4
SE,GDEATHRT,Crude Death Rate,2014,9.2
SE,GDEATHRT,Crude Death Rate,2015,9.3
SE,GDEATHRT,Crude Death Rate,2016,9.2
SE,GDEATHRT,Crude Death Rate,2017,9.1
SE,GDEATHRT,Crude Death Rate,2018,9.1
SE,GDEATHRT,Crude Death Rate,2019,8.6
SE,GDEATHRT,Crude Death Rate,2020,9.5
SE,GDEATHRT,Crude Death Rate,2021,8.8
SE,GDEATHRT,Crude Death Rate,2022,9.0
SE,GDEATHRT,Crude Death Rate,2023,9.0
SE,GDEATHRT,Crude Death Rate,2024,8.6
SE,JAN,Population on 1 January,1960,7471345.0
SE,JAN,Population on 1 January,1961,7497967.0
SE,JAN,Population on 1 January,1962,7542028.0
SE,JAN,Population on 1 January,1963,7581148.0
SE,JAN,Population on 1 January,1964,7627507.0
SE,JAN,Population on 1 January,1965,7695200.0
SE,JAN,Population on 1 January,1966,7772506.0
SE,JAN,Population on 1 January,1967,7843088.0
SE,JAN,Population on 1 January,1968,7892774.0
SE,JAN,Population on 1 January,1969,7931772.0
SE,JAN,Population on 1 January,1970,8004371.0
SE,JAN,Population on 1 January,1971,8081230.0
SE,JAN,Population on 1 January,1972,8115438.0
SE,JAN,Population on 1 January,1973,8129161.0
SE,JAN,Population on 1 January,1974,8143463.0
SE,JAN,Population on 1 January,1975,8176447.0
SE,JAN,Population on 1 January,1976,8208427.0
SE,JAN,Population on 1 January,1977,8236144.0
SE,JAN,Population on 1 January,1978,8266936.0
SE,JAN,Population on 1 January,1979,8284261.0
SE,JAN,Population on 1 January,1980,8303094.0
SE,JAN,Population on 1 January,1981,8317967.0
SE,JAN,Population on 1 January,1982,8323038.0
SE,JAN,Population on 1 January,1983,8327488.0
SE,JAN,Population on 1 January,1984,8330577.0
SE,JAN,Population on 1 January,1985,8342633.0
SE,JAN,Population on 1 January,1986,8358139.0
SE,JAN,Population on 1 January,1987,8381519.0
SE,JAN,Population on 1 January,1988,8414089.0
SE,JAN,Population on 1 January,1989,8458888.0
SE,JAN,Population on 1 January,1990,8527039.0
SE,JAN,Population on 1 January,1991,8590630.0
SE,JAN,Population on 1 January,1992,8644120.0
SE,JAN,Population on 1 January,1993,8692013.0
SE,JAN,Population on 1 January,1994,8745109.0
SE,JAN,Population on 1 January,1995,8816381.0
SE,JAN,Population on 1 January,1996,8837496.0
SE,JAN,Population on 1 January,1997,8844499.0
SE,JAN,Population on 1 January,1998,8847625.0
SE,JAN,Population on 1 January,1999,8854322.0
SE,JAN,Population on 1 January,2000,8861426.0
SE,JAN,Population on 1 January,2001,8882792.0
SE,JAN,Population on 1 January,2002,8909128.0
SE,JAN,Population on 1 January,2003,8940788.0
SE,JAN,Population on 1 January,2004,8975670.0
SE,JAN,Population on 1 January,2005,9011392.0
SE,JAN,Population on 1 January,2006,9047752.0
SE,JAN,Population on 1 January,2007,9113257.0
SE,JAN,Population on 1 January,2008,9182927.0
SE,JAN,Population on 1 January,2009,9256347.0
SE,JAN,Population on 1 January,2010,9340682.0
SE,JAN,Population on 1 January,2011,9415570.0
SE,JAN,Population on 1 January,2012,9482855.0
SE,JAN,Population on 1 January,2013,9555893.0
SE,JAN,Population on 1 January,2014,9644864.0
SE,JAN,Population on 1 January,2015,9747355.0
SE,JAN,Population on 1 January,2016,9851017.0
SE,JAN,Population on 1 January,2017,9995153.0
SE,JAN,Population on 1 January,2018,10120242.0
SE,JAN,Population on 1 January,2019,10230185.0
SE,JAN,Population on 1 January,2020,10327589.0
SE,JAN,Population on 1 January,2021,10379295.0
SE,JAN,Population on 1 January,2022,10452326.0
SE,JAN,Population on 1 January,2023,10521556.0
SE,JAN,Population on 1 January,2024,10551707.0
SE,LBIRTH,Live births,1960,102219.0
SE,LBIRTH,Live births,1961,104501.0
SE,LBIRTH,Live births,1962,107284.0
SE,LBIRTH,Live births,1963,112903.0
SE,LBIRTH,Live births,1964,122664.0
SE,LBIRTH,Live births,1965,122806.0
SE,LBIRTH,Live births,1966,123354.0
SE,LBIRTH,Live births,1967,121360.0
SE,LBIRTH,Live births,1968,113087.0
SE,LBIRTH,Live births,1969,107622.0
SE,LBIRTH,Live births,1970,110149.0
SE,LBIRTH,Live births,1971,114484.0
SE,LBIRTH,Live births,1972,112273.0
SE,LBIRTH,Live births,1973,109663.0
SE,LBIRTH,Live births,1974,109874.0
SE,LBIRTH,Live births,1975,103632.0
SE,LBIRTH,Live births,1976,98345.0
SE,LBIRTH,Live births,1977,96057.0
SE,LBIRTH,Live births,1978,93222.0
SE,LBIRTH,Live births,1979,96255.0
SE,LBIRTH,Live births,1980,97064.0
SE,LBIRTH,Live births,1981,94065.0
SE,LBIRTH,Live births,1982,92748.0
SE,LBIRTH,Live births,1983,91780.0
SE,LBIRTH,Live births,1984,93889.0
SE,LBIRTH,Live births,1985,98463.0
SE,LBIRTH,Live births,1986,101950.0
SE,LBIRTH,Live births,1987,104699.0
SE,LBIRTH,Live births,1988,112080.0
SE,LBIRTH,Live births,1989,116023.0
SE,LBIRTH,Live births,1990,123938.0
SE,LBIRTH,Live births,1991,123737.0
SE,LBIRTH,Live births,1992,122848.0
SE,LBIRTH,Live births,1993,117998.0
SE,LBIRTH,Live births,1994,112257.0
SE,LBIRTH,Live births,1995,103422.0
SE,LBIRTH,Live births,1996,95297.0
SE,LBIRTH,Live births,1997,90502.0
SE,LBIRTH,Live births,1998,89028.0
SE,LBIRTH,Live births,1999,88173.0
SE,LBIRTH,Live births,2000,90441.0
SE,LBIRTH,Live births,2001,91466.0
SE,LBIRTH,Live births,2002,95815.0
SE,LBIRTH,Live births,2003,99157.0
SE,LBIRTH,Live births,2004,100928.0
SE,LBIRTH,Live births,2005,101346.0
SE,LBIRTH,Live births,2006,105913.0
SE,LBIRTH,Live births,2007,107421.0
SE,LBIRTH,Live births,2008,109301.0
SE,LBIRTH,Live births,2009,111801.0
SE,LBIRTH,Live births,2010,115641.0
SE,LBIRTH,Live births,2011,111770.0
SE,LBIRTH,Live births,2012,113177.0
SE,LBIRTH,Live births,2013,113593.0
SE,LBIRTH,Live births,2014,114907.0
SE,LBIRTH,Live births,2015,114870.0
SE,LBIRTH,Live births,2016,117425.0
SE,LBIRTH,Live births,2017,115416.0
SE,LBIRTH,Live births,2018,115832.0
SE,LBIRTH,Live births,2019,114523.0
SE,LBIRTH,Live births,2020,113077.0
SE,LBIRTH,Live births,2021,114263.0
SE,LBIRTH,Live births,2022,104734.0
SE,LBIRTH,Live births,2023,100051.0
SE,LBIRTH,Live births,2024,98451.0
SE,NATGROWRT,Natural Change Rate,1960,3.6
SE,NATGROWRT,Natural Change Rate,1961,4.1
SE,NATGROWRT,Natural Change Rate,1962,4.0
SE,NATGROWRT,Natural Change Rate,1963,4.8
SE,NATGROWRT,Natural Change Rate,1964,6.0
SE,NATGROWRT,Natural Change Rate,1965,5.8
SE,NATGROWRT,Natural Change Rate,1966,5.8
SE,NATGROWRT,Natural Change Rate,1967,5.3
SE,NATGROWRT,Natural Change Rate,1968,3.9
SE,NATGROWRT,Natural Change Rate,1969,3.0
SE,NATGROWRT,Natural Change Rate,1970,3.7
SE,NATGROWRT,Natural Change Rate,1971,3.9
SE,NATGROWRT,Natural Change Rate,1972,3.5
SE,NATGROWRT,Natural Change Rate,1973,3.0
SE,NATGROWRT,Natural Change Rate,1974,2.9
SE,NATGROWRT,Natural Change Rate,1975,1.9
SE,NATGROWRT,Natural Change Rate,1976,0.9
SE,NATGROWRT,Natural Change Rate,1977,1.0
SE,NATGROWRT,Natural Change Rate,1978,0.4
SE,NATGROWRT,Natural Change Rate,1979,0.6
SE,NATGROWRT,Natural Change Rate,1980,0.6
SE,NATGROWRT,Natural Change Rate,1981,0.2
SE,NATGROWRT,Natural Change Rate,1982,0.2
SE,NATGROWRT,Natural Change Rate,1983,0.1
SE,NATGROWRT,Natural Change Rate,1984,0.4
SE,NATGROWRT,Natural Change Rate,1985,0.5
SE,NATGROWRT,Natural Change Rate,1986,1.0
SE,NATGROWRT,Natural Change Rate,1987,1.4
SE,NATGROWRT,Natural Change Rate,1988,1.8
SE,NATGROWRT,Natural Change Rate,1989,2.8
SE,NATGROWRT,Natural Change Rate,1990,3.4
SE,NATGROWRT,Natural Change Rate,1991,3.3
SE,NATGROWRT,Natural Change Rate,1992,3.2
SE,NATGROWRT,Natural Change Rate,1993,2.4
SE,NATGROWRT,Natural Change Rate,1994,2.3
SE,NATGROWRT,Natural Change Rate,1995,1.1
SE,NATGROWRT,Natural Change Rate,1996,0.1
SE,NATGROWRT,Natural Change Rate,1997,-0.3
SE,NATGROWRT,Natural Change Rate,1998,-0.5
SE,NATGROWRT,Natural Change Rate,1999,-0.7
SE,NATGROWRT,Natural Change Rate,2000,-0.3
SE,NATGROWRT,Natural Change Rate,2001,-0.3
SE,NATGROWRT,Natural Change Rate,2002,0.1
SE,NATGROWRT,Natural Change Rate,2003,0.7
SE,NATGROWRT,Natural Change Rate,2004,1.2
SE,NATGROWRT,Natural Change Rate,2005,1.1
SE,NATGROWRT,Natural Change Rate,2006,1.6
SE,NATGROWRT,Natural Change Rate,2007,1.7
SE,NATGROWRT,Natural Change Rate,2008,1.9
SE,NATGROWRT,Natural Change Rate,2009,2.3
SE,NATGROWRT,Natural Change Rate,2010,2.7
SE,NATGROWRT,Natural Change Rate,2011,2.3
SE,NATGROWRT,Natural Change Rate,2012,2.2
SE,NATGROWRT,Natural Change Rate,2013,2.4
SE,NATGROWRT,Natural Change Rate,2014,2.7
SE,NATGROWRT,Natural Change Rate,2015,2.4
SE,NATGROWRT,Natural Change Rate,2016,2.7
SE,NATGROWRT,Natural Change Rate,2017,2.3
SE,NATGROWRT,Natural Change Rate,2018,2.3
SE,NATGROWRT,Natural Change Rate,2019,2.5
SE,NATGROWRT,Natural Change Rate,2020,1.4
SE,NATGROWRT,Natural Change Rate,2021,2.1
SE,NATGROWRT,Natural Change Rate,2022,1.0
SE,NATGROWRT,Natural Change Rate,2023,0.5
SE,NATGROWRT,Natural Change Rate,2024,0.7
SI,CNMIGRATRT,Net Migration Rate,1960,-2.7
SI,CNMIGRATRT,Net Migration Rate,1961,-2.8
SI,CNMIGRATRT,Net Migration Rate,1962,-2.9
SI,CNMIGRATRT,Net Migration Rate,1963,2.5
SI,CNMIGRATRT,Net Migration Rate,1964,-0.1
SI,CNMIGRATRT,Net Migration Rate,1965,4.4
SI,CNMIGRATRT,Net Migration Rate,1966,2.4
SI,CNMIGRATRT,Net Migration Rate,1967,3.6
SI,CNMIGRATRT,Net Migration Rate,1968,-0.4
SI,CNMIGRATRT,Net Migration Rate,1969,-0.6
SI,CNMIGRATRT,Net Migration Rate,1970,2.2
SI,CNMIGRATRT,Net Migration Rate,1971,1.3
SI,CNMIGRATRT,Net Migration Rate,1972,2.4
SI,CNMIGRATRT,Net Migration Rate,1973,1.3
SI,CNMIGRATRT,Net Migration Rate,1974,-3.8
SI,CNMIGRATRT,Net Migration Rate,1975,10.4
SI,CNMIGRATRT,Net Migration Rate,1976,6.0
SI,CNMIGRATRT,Net Migration Rate,1977,4.8
SI,CNMIGRATRT,Net Migration Rate,1978,3.9
SI,CNMIGRATRT,Net Migration Rate,1979,4.5
SI,CNMIGRATRT,Net Migration Rate,1980,2.9
SI,CNMIGRATRT,Net Migration Rate,1981,-8.7
SI,CNMIGRATRT,Net Migration Rate,1982,2.3
SI,CNMIGRATRT,Net Migration Rate,1983,2.0
SI,CNMIGRATRT,Net Migration Rate,1984,1.7
SI,CNMIGRATRT,Net Migration Rate,1985,1.8
SI,CNMIGRATRT,Net Migration Rate,1986,16.8
SI,CNMIGRATRT,Net Migration Rate,1987,1.4
SI,CNMIGRATRT,Net Migration Rate,1988,-1.9
SI,CNMIGRATRT,Net Migration Rate,1989,-2.4
SI,CNMIGRATRT,Net Migration Rate,1990,-0.1
SI,CNMIGRATRT,Net Migration Rate,1991,-1.6
SI,CNMIGRATRT,Net Migration Rate,1992,-2.7
SI,CNMIGRATRT,Net Migration Rate,1993,-2.2
SI,CNMIGRATRT,Net Migration Rate,1994,0.0
SI,CNMIGRATRT,Net Migration Rate,1995,0.4
SI,CNMIGRATRT,Net Migration Rate,1996,-1.7
SI,CNMIGRATRT,Net Migration Rate,1997,-0.7
SI,CNMIGRATRT,Net Migration Rate,1998,-2.7
SI,CNMIGRATRT,Net Migration Rate,1999,5.4
SI,CNMIGRATRT,Net Migration Rate,2000,1.4
SI,CNMIGRATRT,Net Migration Rate,2001,2.5
SI,CNMIGRATRT,Net Migration Rate,2002,1.1
SI,CNMIGRATRT,Net Migration Rate,2003,1.8
SI,CNMIGRATRT,Net Migration Rate,2004,0.9
SI,CNMIGRATRT,Net Migration Rate,2005,3.2
SI,CNMIGRATRT,Net Migration Rate,2006,3.1
SI,CNMIGRATRT,Net Migration Rate,2007,7.1
SI,CNMIGRATRT,Net Migration Rate,2008,9.2
SI,CNMIGRATRT,Net Migration Rate,2009,5.6
SI,CNMIGRATRT,Net Migration Rate,2010,-0.3
SI,CNMIGRATRT,Net Migration Rate,2011,1.0
SI,CNMIGRATRT,Net Migration Rate,2012,0.3
SI,CNMIGRATRT,Net Migration Rate,2013,0.2
SI,CNMIGRATRT,Net Migration Rate,2014,-0.2
SI,CNMIGRATRT,Net Migration Rate,2015,0.2
SI,CNMIGRATRT,Net Migration Rate,2016,0.5
SI,CNMIGRATRT,Net Migration Rate,2017,0.6
SI,CNMIGRATRT,Net Migration Rate,2018,7.2
SI,CNMIGRATRT,Net Migration Rate,2019,7.8
SI,CNMIGRATRT,Net Migration Rate,2020,8.7
SI,CNMIGRATRT,Net Migration Rate,2021,1.2
SI,CNMIGRATRT,Net Migration Rate,2022,6.9
SI,CNMIGRATRT,Net Migration Rate,2023,5.4
SI,CNMIGRATRT,Net Migration Rate,2024,5.4
SI,DEATH,Deaths,1960,15145.0
SI,DEATH,Deaths,1961,14013.0
SI,DEATH,Deaths,1962,15866.0
SI,DEATH,Deaths,1963,15102.0
SI,DEATH,Deaths,1964,16729.0
SI,DEATH,Deaths,1965,15987.0
SI,DEATH,Deaths,1966,15248.0
SI,DEATH,Deaths,1967,16353.0
SI,DEATH,Deaths,1968,17446.0
SI,DEATH,Deaths,1969,18565.0
SI,DEATH,Deaths,1970,17353.0
SI,DEATH,Deaths,1971,17425.0
SI,DEATH,Deaths,1972,18157.0
SI,DEATH,Deaths,1973,17614.0
SI,DEATH,Deaths,1974,17206.0
SI,DEATH,Deaths,1975,18180.0
SI,DEATH,Deaths,1976,18157.0
SI,DEATH,Deaths,1977,17633.0
SI,DEATH,Deaths,1978,18357.0
SI,DEATH,Deaths,1979,18148.0
SI,DEATH,Deaths,1980,18820.0
SI,DEATH,Deaths,1981,18733.0
SI,DEATH,Deaths,1982,19646.0
SI,DEATH,Deaths,1983,20703.0
SI,DEATH,Deaths,1984,20214.0
SI,DEATH,Deaths,1985,19854.0
SI,DEATH,Deaths,1986,19499.0
SI,DEATH,Deaths,1987,19837.0
SI,DEATH,Deaths,1988,19126.0
SI,DEATH,Deaths,1989,18669.0
SI,DEATH,Deaths,1990,18555.0
SI,DEATH,Deaths,1991,19324.0
SI,DEATH,Deaths,1992,19333.0
SI,DEATH,Deaths,1993,20012.0
SI,DEATH,Deaths,1994,19359.0
SI,DEATH,Deaths,1995,18968.0
SI,DEATH,Deaths,1996,18620.0
SI,DEATH,Deaths,1997,18928.0
SI,DEATH,Deaths,1998,19039.0
SI,DEATH,Deaths,1999,18885.0
SI,DEATH,Deaths,2000,18588.0
SI,DEATH,Deaths,2001,18508.0
SI,DEATH,Deaths,2002,18701.0
SI,DEATH,Deaths,2003,19451.0
SI,DEATH,Deaths,2004,18523.0
SI,DEATH,Deaths,2005,18825.0
SI,DEATH,Deaths,2006,18180.0
SI,DEATH,Deaths,2007,18584.0
SI,DEATH,Deaths,2008,18308.0
SI,DEATH,Deaths,2009,18750.0
SI,DEATH,Deaths,2010,18609.0
SI,DEATH,Deaths,2011,18699.0
SI,DEATH,Deaths,2012,19257.0
SI,DEATH,Deaths,2013,19334.0
SI,DEATH,Deaths,2014,18886.0
SI,DEATH,Deaths,2015,19834.0
SI,DEATH,Deaths,2016,19689.0
SI,DEATH,Deaths,2017,20509.0
SI,DEATH,Deaths,2018,20485.0
SI,DEATH,Deaths,2019,20588.0
SI,DEATH,Deaths,2020,24016.0
SI,DEATH,Deaths,2021,23261.0
SI,DEATH,Deaths,2022,22492.0
SI,DEATH,Deaths,2023,21540.0
SI,DEATH,Deaths,2024,21506.0
SI,GBIRTHRT,Crude Birth Rate,1960,17.6
SI,GBIRTHRT,Crude Birth Rate,1961,18.2
SI,GBIRTHRT,Crude Birth Rate,1962,18.1
SI,GBIRTHRT,Crude Birth Rate,1963,18.0
SI,GBIRTHRT,Crude Birth Rate,1964,17.9
SI,GBIRTHRT,Crude Birth Rate,1965,18.5
SI,GBIRTHRT,Crude Birth Rate,1966,18.5
SI,GBIRTHRT,Crude Birth Rate,1967,17.7
SI,GBIRTHRT,Crude Birth Rate,1968,16.8
SI,GBIRTHRT,Crude Birth Rate,1969,16.3
SI,GBIRTHRT,Crude Birth Rate,1970,15.9
SI,GBIRTHRT,Crude Birth Rate,1971,16.3
SI,GBIRTHRT,Crude Birth Rate,1972,16.4
SI,GBIRTHRT,Crude Birth Rate,1973,16.7
SI,GBIRTHRT,Crude Birth Rate,1974,16.1
SI,GBIRTHRT,Crude Birth Rate,1975,16.6
SI,GBIRTHRT,Crude Birth Rate,1976,16.7
SI,GBIRTHRT,Crude Birth Rate,1977,16.2
SI,GBIRTHRT,Crude Birth Rate,1978,16.3
SI,GBIRTHRT,Crude Birth Rate,1979,16.3
SI,GBIRTHRT,Crude Birth Rate,1980,15.7
SI,GBIRTHRT,Crude Birth Rate,1981,15.3
SI,GBIRTHRT,Crude Birth Rate,1982,15.1
SI,GBIRTHRT,Crude Birth Rate,1983,14.1
SI,GBIRTHRT,Crude Birth Rate,1984,13.6
SI,GBIRTHRT,Crude Birth Rate,1985,13.4
SI,GBIRTHRT,Crude Birth Rate,1986,13.0
SI,GBIRTHRT,Crude Birth Rate,1987,12.9
SI,GBIRTHRT,Crude Birth Rate,1988,12.6
SI,GBIRTHRT,Crude Birth Rate,1989,11.7
SI,GBIRTHRT,Crude Birth Rate,1990,11.2
SI,GBIRTHRT,Crude Birth Rate,1991,10.8
SI,GBIRTHRT,Crude Birth Rate,1992,10.0
SI,GBIRTHRT,Crude Birth Rate,1993,9.9
SI,GBIRTHRT,Crude Birth Rate,1994,9.8
SI,GBIRTHRT,Crude Birth Rate,1995,9.5
SI,GBIRTHRT,Crude Birth Rate,1996,9.4
SI,GBIRTHRT,Crude Birth Rate,1997,9.1
SI,GBIRTHRT,Crude Birth Rate,1998,9.0
SI,GBIRTHRT,Crude Birth Rate,1999,8.8
SI,GBIRTHRT,Crude Birth Rate,2000,9.1
SI,GBIRTHRT,Crude Birth Rate,2001,8.8
SI,GBIRTHRT,Crude Birth Rate,2002,8.8
SI,GBIRTHRT,Crude Birth Rate,2003,8.7
SI,GBIRTHRT,Crude Birth Rate,2004,9.0
SI,GBIRTHRT,Crude Birth Rate,2005,9.1
SI,GBIRTHRT,Crude Birth Rate,2006,9.4
SI,GBIRTHRT,Crude Birth Rate,2007,9.8
SI,GBIRTHRT,Crude Birth Rate,2008,10.8
SI,GBIRTHRT,Crude Birth Rate,2009,10.7
SI,GBIRTHRT,Crude Birth Rate,2010,10.9
SI,GBIRTHRT,Crude Birth Rate,2011,10.7
SI,GBIRTHRT,Crude Birth Rate,2012,10.7
SI,GBIRTHRT,Crude Birth Rate,2013,10.2
SI,GBIRTHRT,Crude Birth Rate,2014,10.3
SI,GBIRTHRT,Crude Birth Rate,2015,10.0
SI,GBIRTHRT,Crude Birth Rate,2016,9.9
SI,GBIRTHRT,Crude Birth Rate,2017,9.8
SI,GBIRTHRT,Crude Birth Rate,2018,9.4
SI,GBIRTHRT,Crude Birth Rate,2019,9.3
SI,GBIRTHRT,Crude Birth Rate,2020,8.9
SI,GBIRTHRT,Crude Birth Rate,2021,9.0
SI,GBIRTHRT,Crude Birth Rate,2022,8.3
SI,GBIRTHRT,Crude Birth Rate,2023,8.0
SI,GBIRTHRT,Crude Birth Rate,2024,7.9
SI,GDEATHRT,Crude Death Rate,1960,9.6
SI,GDEATHRT,Crude Death Rate,1961,8.8
SI,GDEATHRT,Crude Death Rate,1962,9.9
SI,GDEATHRT,Crude Death Rate,1963,9.3
SI,GDEATHRT,Crude Death Rate,1964,10.2
SI,GDEATHRT,Crude Death Rate,1965,9.7
SI,GDEATHRT,Crude Death Rate,1966,9.1
SI,GDEATHRT,Crude Death Rate,1967,9.7
SI,GDEATHRT,Crude Death Rate,1968,10.2
SI,GDEATHRT,Crude Death Rate,1969,10.8
SI,GDEATHRT,Crude Death Rate,1970,10.1
SI,GDEATHRT,Crude Death Rate,1971,10.0
SI,GDEATHRT,Crude Death Rate,1972,10.4
SI,GDEATHRT,Crude Death Rate,1973,10.0
SI,GDEATHRT,Crude Death Rate,1974,9.7
SI,GDEATHRT,Crude Death Rate,1975,10.1
SI,GDEATHRT,Crude Death Rate,1976,10.0
SI,GDEATHRT,Crude Death Rate,1977,9.6
SI,GDEATHRT,Crude Death Rate,1978,9.9
SI,GDEATHRT,Crude Death Rate,1979,9.6
SI,GDEATHRT,Crude Death Rate,1980,9.9
SI,GDEATHRT,Crude Death Rate,1981,9.8
SI,GDEATHRT,Crude Death Rate,1982,10.3
SI,GDEATHRT,Crude Death Rate,1983,10.8
SI,GDEATHRT,Crude Death Rate,1984,10.5
SI,GDEATHRT,Crude Death Rate,1985,10.2
SI,GDEATHRT,Crude Death Rate,1986,9.9
SI,GDEATHRT,Crude Death Rate,1987,10.0
SI,GDEATHRT,Crude Death Rate,1988,9.6
SI,GDEATHRT,Crude Death Rate,1989,9.4
SI,GDEATHRT,Crude Death Rate,1990,9.3
SI,GDEATHRT,Crude Death Rate,1991,9.7
SI,GDEATHRT,Crude Death Rate,1992,9.7
SI,GDEATHRT,Crude Death Rate,1993,10.0
SI,GDEATHRT,Crude Death Rate,1994,9.7
SI,GDEATHRT,Crude Death Rate,1995,9.5
SI,GDEATHRT,Crude Death Rate,1996,9.4
SI,GDEATHRT,Crude Death Rate,1997,9.5
SI,GDEATHRT,Crude Death Rate,1998,9.6
SI,GDEATHRT,Crude Death Rate,1999,9.5
SI,GDEATHRT,Crude Death Rate,2000,9.3
SI,GDEATHRT,Crude Death Rate,2001,9.3
SI,GDEATHRT,Crude Death Rate,2002,9.4
SI,GDEATHRT,Crude Death Rate,2003,9.7
SI,GDEATHRT,Crude Death Rate,2004,9.3
SI,GDEATHRT,Crude Death Rate,2005,9.4
SI,GDEATHRT,Crude Death Rate,2006,9.1
SI,GDEATHRT,Crude Death Rate,2007,9.2
SI,GDEATHRT,Crude Death Rate,2008,9.1
SI,GDEATHRT,Crude Death Rate,2009,9.2
SI,GDEATHRT,Crude Death Rate,2010,9.1
SI,GDEATHRT,Crude Death Rate,2011,9.1
SI,GDEATHRT,Crude Death Rate,2012,9.4
SI,GDEATHRT,Crude Death Rate,2013,9.4
SI,GDEATHRT,Crude Death Rate,2014,9.2
SI,GDEATHRT,Crude Death Rate,2015,9.6
SI,GDEATHRT,Crude Death Rate,2016,9.5
SI,GDEATHRT,Crude Death Rate,2017,9.9
SI,GDEATHRT,Crude Death Rate,2018,9.9
SI,GDEATHRT,Crude Death Rate,2019,9.9
SI,GDEATHRT,Crude Death Rate,2020,11.4
SI,GDEATHRT,Crude Death Rate,2021,11.0
SI,GDEATHRT,Crude Death Rate,2022,10.6
SI,GDEATHRT,Crude Death Rate,2023,10.2
SI,GDEATHRT,Crude Death Rate,2024,10.1
SI,JAN,Population on 1 January,1960,1580535.0
SI,JAN,Population on 1 January,1961,1588904.0
SI,JAN,Population on 1 January,1962,1599357.0
SI,JAN,Population on 1 January,1963,1607941.0
SI,JAN,Population on 1 January,1964,1626000.0
SI,JAN,Population on 1 January,1965,1638227.0
SI,JAN,Population on 1 January,1966,1660092.0
SI,JAN,Population on 1 January,1967,1679717.0
SI,JAN,Population on 1 January,1968,1699339.0
SI,JAN,Population on 1 January,1969,1709752.0
SI,JAN,Population on 1 January,1970,1717995.0
SI,JAN,Population on 1 January,1971,1731787.0
SI,JAN,Population on 1 January,1972,1744882.0
SI,JAN,Population on 1 January,1973,1759584.0
SI,JAN,Population on 1 January,1974,1773809.0
SI,JAN,Population on 1 January,1975,1778454.0
SI,JAN,Population on 1 January,1976,1808707.0
SI,JAN,Population on 1 January,1977,1831790.0
SI,JAN,Population on 1 January,1978,1852963.0
SI,JAN,Population on 1 January,1979,1872133.0
SI,JAN,Population on 1 January,1980,1893064.0
SI,JAN,Population on 1 January,1981,1909566.0
SI,JAN,Population on 1 January,1982,1903495.0
SI,JAN,Population on 1 January,1983,1917173.0
SI,JAN,Population on 1 January,1984,1927469.0
SI,JAN,Population on 1 January,1985,1936839.0
SI,JAN,Population on 1 January,1986,1946442.0
SI,JAN,Population on 1 January,1987,1985486.0
SI,JAN,Population on 1 January,1988,1994066.0
SI,JAN,Population on 1 January,1989,1996325.0
SI,JAN,Population on 1 January,1990,1996377.0
SI,JAN,Population on 1 January,1991,1999945.0
SI,JAN,Population on 1 January,1992,1998912.0
SI,JAN,Population on 1 January,1993,1994084.0
SI,JAN,Population on 1 January,1994,1989408.0
SI,JAN,Population on 1 January,1995,1989477.0
SI,JAN,Population on 1 January,1996,1990266.0
SI,JAN,Population on 1 January,1997,1986989.0
SI,JAN,Population on 1 January,1998,1984923.0
SI,JAN,Population on 1 January,1999,1978334.0
SI,JAN,Population on 1 January,2000,1987755.0
SI,JAN,Population on 1 January,2001,1990094.0
SI,JAN,Population on 1 January,2002,1994026.0
SI,JAN,Population on 1 January,2003,1995033.0
SI,JAN,Population on 1 January,2004,1996433.0
SI,JAN,Population on 1 January,2005,1997590.0
SI,JAN,Population on 1 January,2006,2003358.0
SI,JAN,Population on 1 January,2007,2010377.0
SI,JAN,Population on 1 January,2008,2010269.0
SI,JAN,Population on 1 January,2009,2032362.0
SI,JAN,Population on 1 January,2010,2046976.0
SI,JAN,Population on 1 January,2011,2050189.0
SI,JAN,Population on 1 January,2012,2055496.0
SI,JAN,Population on 1 January,2013,2058821.0
SI,JAN,Population on 1 January,2014,2061085.0
SI,JAN,Population on 1 January,2015,2062874.0
SI,JAN,Population on 1 January,2016,2064188.0
SI,JAN,Population on 1 January,2017,2065895.0
SI,JAN,Population on 1 January,2018,2066880.0
SI,JAN,Population on 1 January,2019,2080908.0
SI,JAN,Population on 1 January,2020,2095861.0
SI,JAN,Population on 1 January,2021,2108977.0
SI,JAN,Population on 1 January,2022,2107180.0
